,last_updated,id_code,name,country,actor_type,isin_id,race_to_zero_member,website,end_target,end_target_percentage_reduction,end_target_baseline_year,end_target_intensity_unit,end_target_baseline_emissions,end_target_target_emissions,end_target_bau_emissions,end_target_other,end_target_year,end_target_status,status_date,interim_target,interim_target_percentage_reduction,interim_target_baseline_year,interim_target_intensity_unit,interim_target_baseline_emissions,interim_target_target_emissions,interim_target_bau_emissions,interim_target_other,interim_target_year,end_target_text,interim_target_text,target_notes,source_url,gasses_coverage,territorial_emissions,consumption_emissions,international_aviation,international_shipping,scope_1,scope_2,scope_3,historical_emissions,coverage_notes,has_plan,plan_options,reporting_mechanism,equity,accountability,governance_notes,carbon_credit_offsets,carbon_credit_conditions,max_emission_offset,conditions_other,removals_targets,cdr,sinks_and_credits_notes,memberships,gdp_real,annual_revenue,population,industry,sector,employees,market_index,ghg,inventory_year,higher_net_zero
3475,2022-05-19 21:50:11,COM-1388,Emera,CAN,Company,CA2908761018,No,http://www.emera.com,Net zero,,,,,,,,2050.0,Proposed / in discussion,2021.0,Emissions reduction target,55.0,2010.0,,,,,,2025.0,"Our Climate Commitment builds on our strong track record with our
vision to achieve net-zero CO2 emissions by 2050. ",Our interim goals include a 55% reduction of CO2 emissions by 2025 and 80% by 2040,,https://www.emera.com/docs/librariesprovider3/2020-sustainability-downloads/2021-cdp-climate-change-submission.pdf?sfvrsn=6d811a28_2,Carbon dioxide and other GHGs,,,,,Yes,Yes,Yes,No,,No,,Less than annual reporting,No,Yes,,Not Specified,,,,No,No,,,,4400000000.0,,Power generation,Thermal power generation,7418.0,,,,
